Time (min),Force (N),Position (mm)
0.0142,66.1,0.024500
0.0142,66.2,0.024500
0.0142,66.3,0.024500
0.0142,66.3,0.024600
0.0142,66.3,0.024600
0.0142,66.5,0.024600
0.0143,66.6,0.024700
0.0143,66.7,0.024700
0.0143,66.8,0.024800
0.0143,66.9,0.024800
0.0143,67.2,0.024900
0.0143,67.3,0.024900
0.0144,67.5,0.024900
0.0144,67.7,0.025000
0.0144,67.9,0.025000
0.0144,68.0,0.025100
0.0144,68.2,0.025100
0.0144,68.4,0.025200
0.0145,68.5,0.025200
0.0145,68.7,0.025200
0.0145,68.8,0.025300
0.0145,69.1,0.025300
0.0145,69.3,0.025400
0.0145,69.3,0.025400
0.0146,69.1,0.025500
0.0146,69.3,0.025500
0.0146,69.4,0.025500
0.0146,69.4,0.025600
0.0146,69.1,0.025600
0.0146,69.2,0.025700
0.0147,69.3,0.025700
0.0147,69.4,0.025700
0.0147,69.4,0.025800
0.0147,69.5,0.025800
0.0147,69.6,0.025900
0.0147,69.7,0.025900
0.0148,69.6,0.025900
0.0148,69.6,0.026000
0.0148,69.6,0.026000
0.0148,69.7,0.026100
0.0148,69.8,0.026100
0.0148,69.8,0.026200
0.0149,69.9,0.026200
0.0149,70.1,0.026300
0.0149,70.3,0.026300
0.0149,70.5,0.026300
0.0149,70.8,0.026400
0.0149,71.0,0.026400
0.0150,71.2,0.026500
0.0150,71.3,0.026500
0.0150,71.4,0.026600
0.0150,71.6,0.026600
0.0150,71.7,0.026600
0.0150,72.1,0.026700
0.0151,72.5,0.026700
0.0151,72.7,0.026800
0.0151,72.8,0.026800
0.0151,73.0,0.026800
0.0151,73.1,0.026900
0.0151,73.2,0.026900
0.0152,73.1,0.027000
0.0152,73.3,0.027000
0.0152,73.6,0.027000
0.0152,73.8,0.027100
0.0152,73.8,0.027100
0.0152,74.0,0.027200
0.0153,74.1,0.027200
0.0153,74.1,0.027300
0.0153,74.0,0.027300
0.0153,74.0,0.027300
0.0153,74.3,0.027400
0.0153,74.5,0.027400
0.0154,74.7,0.027500
0.0154,74.9,0.027500
0.0154,75.1,0.027600
0.0154,75.2,0.027600
